State,District,Latitude,Longitude,District code,State name,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Main_Workers,Marginal_Workers,Non_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households,Graduate_Education,Households_with_Car_Jeep_Van,Households_with_Television,Households_with_Telephone_Mobile_Phone,Having_latrine_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_Tapwater_Households,sex_ratio,Literacy Rate,Female_Literacy_Gap
Chhattisgarh,Dhamtari,20.554912627291245,81.7569195519348,412,CHHATTISGARH,799781,397897,401884,546833,303924,242909,402895,226382,176513,335368,67527,396886,777188,10425,2644,1196,667,3612,14568,148926,1016,210481,31319,3069,67737,55660,50033,52879,1010.0,68.37284206551544,15.940015905407579
Chhattisgarh,Durg,21.194463849287164,81.33181639511197,409,CHHATTISGARH,3343872,1682101,1661771,2303378,1284612,1018766,1496805,921729,575076,1206793,290012,1847067,3129745,83499,24304,24276,19587,17209,129193,614109,16141,883189,202424,28840,343369,315664,228551,248578,988.0,68.88355774383709,15.06345231316133
Chhattisgarh,Jashpur,22.77286167664669,83.8703962075848,402,CHHATTISGARH,851669,424747,426922,495415,280656,214759,487360,263645,223715,291349,196011,364309,629509,15336,189588,474,467,694,6628,76783,567,226392,26161,2442,20512,35940,27142,7961,1005.0,58.16989933882765,15.772003757640373
Chhattisgarh,Korba,22.491712499999995,82.57604326923074,404,CHHATTISGARH,1206640,612915,593725,748759,433391,315368,521186,333329,187857,350314,170872,685454,1133176,30195,21059,3666,897,753,43357,202380,4544,332653,61215,8677,95963,90312,77854,59627,969.0,62.05322217065571,17.59295776019122
Chhattisgarh,Koriya,23.50412776859501,82.12515636363635,400,CHHATTISGARH,658917,334737,324180,397823,229923,167900,307071,185483,121588,173057,134014,351846,604259,25878,9398,1391,84,1155,25605,80023,1667,181615,26802,3402,38765,50432,35636,36605,968.0,60.375282471085136,16.895442077420864
Chhattisgarh,Mahasamund,21.223727037773354,82.65925427435384,411,CHHATTISGARH,1032754,511967,520787,637963,364089,273874,499260,291858,207402,340802,158458,533494,1008061,12570,5284,2941,521,1495,13200,212487,961,310567,33357,3546,68012,65540,48150,32733,1017.0,61.772987565286606,18.527230170922614
Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134,403,CHHATTISGARH,1493984,750278,743706,951639,542756,408883,690167,429211,260956,484875,205292,803817,1422986,17332,47653,2117,781,409,27771,297308,3342,420916,66358,5979,98784,96724,69909,71114,991.0,63.6980717330306,17.361534305813286
Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134,520,MAHARASHTRA,2634200,1344345,1289855,1939994,1059692,880302,1072969,753843,319126,858825,214144,1561231,2239370,227465,17452,7477,121791,12260,328277,547206,38570,959028,204507,43536,374021,453122,369857,440717,959.0,73.64642016551515,10.577760207803422
Chhattisgarh,Raipur,20.88603153846152,82.20032759615388,410,CHHATTISGARH,4063872,2048186,2015686,2629749,1493158,1136591,1757664,1099964,657700,1259138,498526,2306208,3881485,103038,23181,16707,8397,17137,166505,728556,20261,1068500,227382,30572,378113,340237,267090,228246,984.0,64.71042887177549,16.514180161331115
Chhattisgarh,Surguja,23.32719278728607,83.23582493887531,401,CHHATTISGARH,2359886,1193129,1166757,1187941,694686,493255,1155807,649888,505919,622589,533218,1204079,2126195,81442,97432,2303,1287,623,29433,253131,2737,590763,64607,8096,74614,118767,130736,36922,978.0,50.33891467638691,15.9481535833619
Daman and Diu,Daman,20.431616666666677,72.8392366071429,495,DAMAN AND DIU,191173,124659,66514,150348,104316,46032,105521,94502,11019,101717,3804,85652,171537,16087,2618,169,216,244,25844,49249,1316,71079,9128,3163,28433,43171,40951,34905,534.0,78.64499693994445,14.474599145956601
Daman and Diu,Junagadh,20.72568199498111,70.83985639899612,479,GUJARAT,2743082,1404356,1338726,1842818,1046981,795837,1123709,801859,321850,942709,181000,1619373,2397056,334858,2586,1110,1291,3841,144561,498326,6628,776743,139957,17447,318954,406578,313730,336428,953.0,67.18056550988997,15.105052465717828
Goa,North Goa,15.548723418714054,73.80667997909038,585,GOA,818008,416677,401331,663060,351738,311322,327658,239125,88533,269437,58221,490350,622213,57941,134169,618,553,546,132612,173951,23440,325089,86781,44342,146307,158921,140924,150059,963.0,81.05788696443066,6.8426485948464455
Goa,South Goa,15.195278658183785,73.941792596877,586,GOA,640537,322463,318074,502427,264085,238342,249590,180411,69179,206616,42974,390947,341664,63623,231961,855,542,563,102191,138810,17624,251493,57460,35031,115535,128759,116414,125635,986.0,78.43840402662141,6.963340295562281
Gujarat,Ahmadabad,22.605425564971743,72.23898135593227,474,GUJARAT,7214225,3788051,3426174,5435760,3025463,2410297,2594952,2127547,467405,2332409,262543,4619273,6042416,883238,50754,14542,4518,209287,965017,1456046,126341,2198552,839295,174812,1159650,1196482,1241055,1265476,904.0,75.34780243200066,9.519070985056487
Gujarat,Amreli,21.04832649310872,71.43457637825426,480,GUJARAT,1514190,771049,743141,995459,558180,437279,657139,453642,203497,529153,127986,857051,1410463,99105,919,415,243,2053,80378,273331,2538,430613,50999,10236,164282,222389,173045,200362,964.0,65.74201388200952,13.550290015579158
Gujarat,Anand,22.282718206229863,72.57782051557454,482,GUJARAT,2092745,1087224,1005521,1551253,874481,676772,844794,627561,217233,690031,154763,1247951,1798794,250919,29789,1524,267,8591,147122,378310,9902,621987,110351,19352,203467,244185,230571,323542,925.0,74.12527565470232,13.126853429794217
Gujarat,Banas Kantha,24.258538965517253,71.93205252873561,469,GUJARAT,3120506,1610379,1510127,1704923,1048402,656521,1248600,836268,412332,1012080,236520,1871906,2890305,213505,1686,486,281,12659,84832,396873,3424,804197,66950,22723,144792,369986,146022,347860,938.0,54.63610709288814,21.628255750290226
Gujarat,Bharuch,21.75787276237761,72.67326346710801,488,GUJARAT,1551019,805707,745312,1118276,623047,495229,627124,468919,158205,526541,100583,923895,1188204,343511,9494,1733,442,4813,121542,309091,10257,481996,74380,21579,178535,215142,204943,253257,925.0,72.09943914291186,10.883363340107543
Gujarat,Bhavnagar,21.70219390341736,72.16272632761141,481,GUJARAT,2880365,1490201,1390164,1887255,1087371,799884,1150632,838781,311851,992140,158492,1729733,2632574,212863,3457,1410,445,26974,171327,500757,7297,744077,93391,17517,293361,400446,292210,390572,933.0,65.52138357465113,15.429253360988016
Gujarat,Gandhinagar,23.193679790026252,72.67221679790026,473,GUJARAT,1391753,723864,667889,1030494,582686,447808,534976,408075,126901,451951,83025,856777,1319586,57273,3237,1985,497,6405,132683,262539,12107,433258,108400,26385,178594,204833,171166,257436,923.0,74.04287973512541,13.448345620914715
Gujarat,Jamnagar,22.410600414263328,69.62062005768233,477,GUJARAT,2160119,1114192,1045927,1396534,795140,601394,847440,646822,200618,721253,126187,1312679,1810443,320805,4392,1873,1086,18856,142974,386538,11573,646325,87523,20471,270555,331968,242841,290541,939.0,64.65079007221361,13.866060820410198
Gujarat,Junagadh,20.929523011609785,70.54733890140345,479,GUJARAT,2743082,1404356,1338726,1842818,1046981,795837,1123709,801859,321850,942709,181000,1619373,2397056,334858,2586,1110,1291,3841,144561,498326,6628,776743,139957,17447,318954,406578,313730,336428,953.0,67.18056550988997,15.105052465717828
Gujarat,Kachchh,23.48057203301311,68.82192301497916,468,GUJARAT,2092371,1096737,995634,1252319,739239,513080,776228,624704,151524,686937,89291,1316143,1608921,442355,6192,6353,490,25312,140067,403294,9631,739275,60386,28788,250397,339331,280257,367140,908.0,59.851670664523645,15.870495664780016
Gujarat,Kheda,22.88765312500002,73.018803515625,483,GUJARAT,2299885,1185727,1114158,1660243,942480,717763,933983,674586,259397,722134,211849,1365902,2000884,264482,26629,1403,300,3479,99982,372226,5710,622026,84223,12788,171342,218734,172599,302055,940.0,72.18808766525284,15.063400787972425
Gujarat,Mahesana,23.529355452865065,72.45545194085031,471,GUJARAT,2035064,1056520,978544,1502645,847499,655146,812064,588699,223365,698768,113296,1223000,1885732,136431,1954,1082,146,7087,180985,385609,7759,659743,130723,25163,245131,301436,232825,375792,926.0,73.83772697074883,13.264983912422323
Gujarat,Narmada,21.70666386292833,73.68403208722742,487,GUJARAT,590297,301086,289211,370336,211767,158569,294795,174282,120513,193916,100879,295502,559848,22600,4413,147,80,373,12997,101940,576,160369,14748,2442,31194,43827,27223,41369,961.0,62.73723227460075,15.506253650687762
Gujarat,Navsari,20.866973318871995,72.86184869848157,490,GUJARAT,1329672,678165,651507,1001909,539471,462438,591834,407881,183953,510004,81830,737838,1225087,78669,5733,2459,601,13386,114620,267679,6726,409156,85041,18669,153431,191691,168150,148017,961.0,75.35008633708162,8.568891033132642
Gujarat,Panch Mahals,22.80435606837605,73.61984598290586,484,GUJARAT,2390776,1226961,1163815,1440805,858054,582751,1097507,673565,423942,685141,412366,1293269,2220974,158513,2863,662,337,5236,59096,398937,3456,567601,71810,9656,90896,214889,121676,121463,949.0,60.26516076788457,19.860797007874176
Gujarat,Patan,23.80634198473284,71.75162977099237,470,GUJARAT,1343734,694397,649337,837913,494631,343282,554830,383074,171756,446240,108590,788904,1194745,142797,916,337,66,3602,66310,223424,2231,404138,46355,7802,108006,176829,123977,233095,935.0,62.3570587631183,18.365191297176164
Gujarat,Porbandar,21.55092351651571,69.71896987722886,478,GUJARAT,585449,300209,285240,393678,221621,172057,231169,174118,57051,195437,35732,354280,549749,33565,500,248,91,515,41686,117040,1653,183572,22458,4395,80820,92715,72287,77490,950.0,67.24377358232742,13.502155839752117
Gujarat,Rajkot,22.40603377715488,70.83679439383323,476,GUJARAT,3804558,1974445,1830113,2725056,1514075,1210981,1479050,1159480,319570,1324783,154267,2325508,3397406,361388,5478,1918,1170,33591,362140,747352,21785,1181006,266295,55289,571843,651936,543342,651594,927.0,71.62608639426709,10.51383512592282
Gujarat,Sabar Kantha,23.71803594548552,73.13638790459964,472,GUJARAT,2428589,1244231,1184358,1578734,918625,660109,1084878,681435,403443,795096,289782,1343711,2260560,148563,6375,614,168,11110,99037,438606,5262,665533,110817,22379,180909,269423,182583,294228,952.0,65.00622377849854,18.095146809966433
Gujarat,Surat,21.25761372772093,72.93488716344339,492,GUJARAT,6081322,3402224,2679098,4571410,2687468,1883942,2553542,2142819,410723,2405288,148254,3527780,5260193,660772,21052,5703,12902,112835,815423,1252452,55694,1899838,379505,106983,788447,995637,1103767,1047402,787.0,75.17131965714033,8.671496041901905
Gujarat,Surendranagar,22.82672007299272,71.48358740875906,475,GUJARAT,1756268,909917,846351,1093626,643221,450405,723500,504038,219462,586364,137136,1032768,1620282,109681,1419,512,312,22992,77857,302068,2975,500598,58389,10088,177591,246026,120741,238259,930.0,62.269881362070024,17.47279173838876
Gujarat,The Dangs,20.801633877551023,73.6883518367347,489,GUJARAT,228291,113821,114470,140968,77314,63654,118257,61329,56928,88038,30219,110034,203545,3593,20029,69,32,39,2029,29794,137,59618,3490,991,9262,11148,13736,8485,1006.0,61.749258621671466,12.318371137307993
Gujarat,Vadodara,22.26133739279589,73.49433010291594,486,GUJARAT,4165626,2153736,2011890,2893080,1614087,1278993,1693473,1233312,460161,1360660,332813,2472153,3713941,384579,23813,9340,2069,27650,411734,798277,53606,1240425,314960,72630,497049,583926,543474,639002,934.0,69.45126614823319,11.371870253058525
Gujarat,Valsad,20.44238231644259,72.9148584798345,491,GUJARAT,1705678,887222,818456,1170657,655528,515129,743245,516188,227057,577327,165918,962433,1571147,94034,19661,1589,913,13809,137209,329218,11020,498391,90912,23938,188248,242422,170861,119981,922.0,68.63294244282918,10.946334184206584
Haryana,Ambala,30.3503672316384,76.94970310734456,70,HARYANA,1128350,598703,529647,818025,461288,356737,372139,320120,52019,319475,52664,756211,955096,22143,3705,138202,381,4845,121622,199681,12899,315256,91472,26122,172034,170149,142922,173860,885.0,72.49745203172775,9.694157129401681
Haryana,Bhiwani,28.728868064516128,76.02110225806452,81,HARYANA,1634445,866672,767773,1069871,643158,426713,623006,430678,192328,445675,177331,1011439,1611031,15515,873,2401,254,1016,88938,266244,5292,456282,104875,16793,176336,242718,175689,203509,886.0,65.45775477302693,18.632065886183934
Haryana,Faridabad,28.14873109756098,77.32718536585368,88,HARYANA,1809733,966110,843623,1272739,734940,537799,579229,476933,102296,495316,83913,1230504,1588407,161680,9743,34572,640,4883,258422,333171,43437,470681,259933,63470,279652,302937,296399,211123,873.0,70.32744609287668,12.323346783055156
Haryana,Fatehabad,29.57298318584072,75.54608716814157,78,HARYANA,942011,495360,446651,557578,327471,230107,369083,263498,105585,286258,82825,572928,779243,8360,996,150969,171,1172,51693,153301,3210,258380,37741,14030,107042,136196,134586,128708,902.0,59.19017930788494,14.589379741119956
Haryana,Gurgaon,28.043894789579163,77.01935130260523,86,HARYANA,1514432,816690,697742,1111116,638666,472450,544716,432456,112260,487441,57275,969716,1408801,70842,9725,15097,944,7451,238359,305751,67087,523691,233402,92934,248024,274931,271169,219377,854.0,73.3684972319655,10.490491295948612
Haryana,Hisar,29.23628731117825,75.84324682779452,80,HARYANA,1743931,931562,812369,1114311,670200,444111,691621,488321,203300,531227,160394,1052310,1701061,21650,1945,12270,334,3620,110495,285004,10132,456126,105346,24642,202588,259276,231144,218535,872.0,63.89650737328484,17.275052037489957
Haryana,Jhajjar,28.59651868131869,76.61137142857145,83,HARYANA,958405,514667,443738,676091,399480,276611,326534,250020,76514,246457,80077,631871,945693,8247,734,1042,105,645,70149,168558,5034,290144,58826,14298,128007,145032,123545,133448,862.0,70.5433506711672,15.28256175253706
Haryana,Jind,29.45149821958457,76.29598575667653,77,HARYANA,1334152,713006,621146,832758,502049,330709,523422,368277,155145,385851,137571,810730,1276669,23016,889,29103,172,2594,78386,222462,5263,368000,64599,15836,160742,193577,146428,129177,871.0,62.41852502563427,17.171262025465282
Haryana,Kaithal,29.96068539094649,76.37698930041155,73,HARYANA,1074304,571003,503301,646529,385782,260747,373899,292696,81203,290663,83236,700405,974520,8232,1769,87558,265,351,62668,187349,3724,306787,51043,12792,140195,153352,126896,116339,881.0,60.18119638389133,15.754799165755228
Haryana,Karnal,29.703200647249204,76.87488025889972,74,HARYANA,1505324,797712,707612,978013,564516,413497,516062,411646,104416,411533,104529,989262,1341002,31650,2049,126207,532,1516,143133,267223,11163,428602,101387,26238,215813,215865,215989,229500,887.0,64.97026553751883,12.331338236673862
Haryana,Kurukshetra,30.05652659846548,76.78774680306903,72,HARYANA,964655,510976,453679,646893,370828,276065,336780,268556,68224,285904,50876,627875,805175,15970,1943,140395,214,375,90150,171908,7356,291821,71007,20261,143316,145855,136321,152471,888.0,67.05951868802836,11.72219589926582
Haryana,Mahendragarh,28.1352161458333,76.14018072916659,84,HARYANA,922088,486665,435423,630255,380440,249815,338584,232935,105649,212402,126182,583504,913251,5660,301,1737,75,644,45359,135455,2624,267942,60296,8538,88012,133653,74605,108389,895.0,68.35085154562255,20.799925066298876
Haryana,Panchkula,30.700897142857134,76.97173238095236,69,HARYANA,561293,299679,261614,405318,229862,175456,211479,164865,46614,182831,28648,349814,490702,23451,2583,40951,1008,1626,69687,103455,18615,164551,83256,29497,88378,92486,77967,99720,873.0,72.2114831291322,9.635991404536881
Haryana,Panipat,29.34352134146342,76.92895914634147,75,HARYANA,1205437,646857,558580,786599,464136,322463,412318,328667,83651,339016,73302,793119,1083936,86622,2261,25064,289,4647,121846,209965,10024,327306,75774,17466,162321,172677,176766,145881,864.0,65.25426048810515,14.023426363500313
Haryana,Rewari,28.19164714828897,76.55956007604564,85,HARYANA,900332,474335,425997,636947,375453,261494,337727,235326,102401,250219,87508,562605,889133,5713,701,1804,202,1525,62667,152651,5121,268754,65143,12161,108753,137152,100436,122608,898.0,70.74579155244955,17.769551457835743
Haryana,Rohtak,28.892517647058817,76.53123235294117,82,HARYANA,1061204,568479,492725,747582,436025,311557,345967,272646,73321,288949,57018,715237,1043887,8185,732,3916,200,3491,94633,193120,8482,306942,100346,16545,150160,160621,147990,154010,867.0,70.44658708410448,13.468865565062227
Haryana,Sirsa,29.63583446327684,74.90970480225988,79,HARYANA,1295189,682582,612607,782897,456968,325929,502003,369462,132541,399169,102834,793186,940255,9524,2186,338962,370,2256,70538,215527,6287,338792,61620,24468,150315,190983,215371,204475,897.0,60.446544867196984,13.743371253585046
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,30,HIMACHAL PRADESH,381956,192764,189192,287620,155599,132021,205871,111543,94328,103406,102465,176085,371973,6984,236,2387,113,10,17262,79146,1574,164445,25474,6573,61392,66935,56814,67847,981.0,75.3018672307805,10.938455890242427
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,406,CHHATTISGARH,2663629,1351574,1312055,1596560,932474,664086,1203197,715467,487730,826568,376629,1460432,2540763,57973,20745,6373,2979,2357,77727,519704,8566,737806,134637,13137,193337,177334,171271,152156,971.0,59.939278330428145,18.377519734273275
Himachal Pradesh,Chamba,32.66741814595661,76.39354063116366,23,HIMACHAL PRADESH,519080,261320,257760,323842,186064,137778,294035,158791,135244,119632,174403,225045,479782,32455,1559,2745,1740,57,21458,96082,1615,200231,15506,5074,62233,73995,52553,96451,986.0,62.3876859058334,17.749543500822785
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,28,HIMACHAL PRADESH,454768,217070,237698,358091,180555,177536,241931,118724,123207,126153,115778,212837,449412,3711,243,591,95,293,34978,104120,2521,211348,35620,6665,86324,90286,93858,94807,1095.0,78.74146817718045,8.488505085477005
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,168,UTTAR PRADESH,1104285,593537,510748,653299,408125,245174,443655,308527,135128,290375,153280,660630,1010014,91269,814,196,74,41,20175,55929,1196,311381,59612,3791,48564,137792,68771,40314,861.0,59.16036168199332,20.758580354589036
Himachal Pradesh,Kangra,32.14093603238864,76.41205910931173,24,HIMACHAL PRADESH,1510075,750591,759484,1152640,606443,546197,675170,403756,271414,313915,361255,834905,1461140,19797,3023,8929,14511,194,148361,330081,8053,627328,91236,22727,272579,274180,220258,301016,1012.0,76.32998361008559,8.878545816943573
Himachal Pradesh,Kinnaur,31.60667184065933,78.51613736263741,34,HIMACHAL PRADESH,84121,46249,37872,60699,36697,24002,56273,33863,22410,46782,9491,27848,64732,448,485,249,18086,29,10740,17865,354,44514,5118,2775,12925,16468,13521,17996,819.0,72.15677417054005,15.96994337323756
Himachal Pradesh,Kullu,31.90911922077925,77.40922649350647,26,HIMACHAL PRADESH,437903,225452,212451,307672,174550,133122,269084,148829,120255,193876,75208,168819,415669,2974,1568,1396,15377,94,40064,91322,2623,188704,23168,8479,66910,79454,55831,87848,942.0,70.26030878984615,14.762149350140408
Himachal Pradesh,Mandi,31.635805940594054,76.96556930693067,27,HIMACHAL PRADESH,999777,498065,501712,723747,393669,330078,572671,297464,275207,284154,288517,427106,981412,9460,876,4081,2628,43,59324,214491,5333,462825,54139,15958,157314,172205,181985,209375,1007.0,72.39084315802424,13.249349678699362
Himachal Pradesh,Shimla,31.155725451807253,77.62573042168668,33,HIMACHAL PRADESH,814010,425039,388971,612642,342846,269796,430926,258628,172298,311770,119156,383084,791449,11810,2025,4047,3262,185,108888,172754,9177,375165,80414,23107,131450,161675,123535,166551,915.0,75.26222036584316,11.30077600467363
Himachal Pradesh,Sirmaur,30.682764453961443,77.43184689507493,32,HIMACHAL PRADESH,529855,276289,253566,362645,205617,157028,280083,169399,110684,193906,86177,249772,476830,33215,577,15501,2645,236,28904,91509,2220,192156,23352,7459,58902,75406,60246,75607,918.0,68.44230968849968,12.493125729599953
Himachal Pradesh,Solan,31.03864311926604,76.94442140672783,31,HIMACHAL PRADESH,580320,308754,271566,428578,244372,184206,298737,190001,108736,219235,79502,281583,548579,14678,1452,13926,574,591,53722,119866,5250,244296,36803,15117,94692,108699,90587,103964,880.0,73.85201268265784,11.316776011994389
Himachal Pradesh,Una,31.58330388349513,76.18353932038836,29,HIMACHAL PRADESH,521173,263692,257481,399715,213281,186434,215346,141612,73734,134482,80864,305827,480138,14275,390,26009,56,70,43809,105929,2412,205217,32120,8059,88894,90729,66103,93873,976.0,76.69526241766171,8.475724590348122
Jammu and Kashmir,Doda,33.359614675767915,76.07163720136518,16,JAMMU AND KASHMIR,409936,213641,196295,219083,138620,80463,151912,101144,50768,79377,72535,258024,187621,220614,472,422,21,22,7963,61831,596,133617,12647,1804,19244,47031,23060,66002,919.0,53.443220405136415,23.893693714046353
Jammu and Kashmir,Jammu,32.713199095022645,74.8477520361991,21,JAMMU AND KASHMIR,1529958,813821,716137,1137135,641916,495219,508622,417456,91166,410344,98278,1021336,1289240,107489,12104,114272,470,1987,197168,294739,19905,502609,146501,44063,240478,241206,162522,168693,880.0,74.32458930245144,9.725371289318495
Jammu and Kashmir,Kargil,33.565994894894914,76.63675315315312,4,JAMMU AND KASHMIR,140802,77785,63017,86236,56301,29935,51873,39839,12034,28941,22932,88929,10341,108239,604,1171,20126,28,3285,15824,235,48144,3077,1847,8008,10562,17649,10769,810.0,61.246289115211425,24.877224242832263
Jammu and Kashmir,Kathua,32.51781678321678,75.58901398601404,7,JAMMU AND KASHMIR,616435,326109,290326,389204,228499,160705,200431,161548,38883,142847,57584,416004,540063,64234,1828,9551,24,16,32772,109422,1443,214847,24330,4687,66944,88964,26033,61227,890.0,63.1378815284661,14.714997544593233
Jammu and Kashmir,Pulwama,33.88414418604652,75.00921860465118,12,JAMMU AND KASHMIR,560440,293064,267376,293958,178326,115632,188420,138428,49992,98306,90114,372020,13840,535159,1109,9440,35,6,16828,73629,1537,169223,31286,6164,45967,65162,53836,56749,912.0,52.451288273499394,17.60186175185929
Jammu and Kashmir,Punch,33.791241290322574,74.29593161290322,5,JAMMU AND KASHMIR,476835,251899,224936,261724,163333,98391,161393,117677,43716,73247,88146,315442,32604,431279,958,11188,83,10,13160,62900,346,147408,13962,1731,16022,36358,16586,43697,893.0,54.88774943114495,21.0988948302925
Jammu and Kashmir,Srinagar,34.27312898550724,75.11021159420288,10,JAMMU AND KASHMIR,1236829,651124,585705,748584,431746,316838,407188,333151,74037,330547,76641,829641,42540,1177342,2746,12187,285,74,138119,165403,16413,262239,121856,34586,152945,157875,164002,164426,900.0,60.52445406761969,12.212649761406436
Jammu and Kashmir,Udhampur,33.04770670731707,75.15286951219511,19,JAMMU AND KASHMIR,554985,296784,258201,322354,197543,124811,243672,163845,79827,152442,91230,311313,489044,59771,1962,3418,106,57,20008,73999,1214,183360,17345,3800,37323,64858,18063,47796,870.0,58.083371622656465,18.222505388828935
Jharkhand,Bokaro,23.6814965034965,85.98398374125864,355,JHARKHAND,2062330,1072807,989523,1273520,759088,514432,685368,507677,177691,380304,305064,1376962,1636460,241451,13730,4174,1890,2045,67157,274726,9754,508764,116396,21098,179570,239204,130956,101797,922.0,61.75151406418953,18.7693048731025
Jharkhand,Chatra,24.11619945750453,84.93295804701627,347,JHARKHAND,1042886,533935,508951,510061,303902,206159,397690,251213,146477,195502,202188,645196,903179,116710,6565,888,35,129,5307,27037,590,215502,21697,2110,17627,82823,18298,7066,953.0,48.908605542695945,16.41076508860723
Jharkhand,Deoghar,24.33070100755672,86.75697632241814,350,JHARKHAND,1492073,775022,717051,793538,489837,303701,551467,383691,167776,297146,254321,940606,1165140,302626,6027,143,188,282,26760,130193,1944,321710,43979,3714,64890,126305,42762,10813,925.0,53.18359088328788,20.84880997843099
Jharkhand,Dhanbad,23.854509090909097,86.40372924901185,354,JHARKHAND,2684487,1405956,1278531,1722204,1014950,707254,844504,658851,185653,546714,297790,1839983,2149480,431762,11243,9727,331,1268,83995,427173,11568,664219,107382,18631,290580,328776,198464,199454,909.0,64.15393332133849,16.871610142336614
Jharkhand,Dumka,24.275006125574265,87.27662450229711,362,JHARKHAND,1321442,668514,652928,672409,406275,266134,624779,367108,257671,237479,387300,696663,1044726,106865,86404,234,267,162,11836,62110,1193,326978,25593,2912,32443,75323,26873,10184,977.0,50.88448830898366,20.012764629884483
Jharkhand,Garhwa,24.082114689265527,83.68664265536722,346,JHARKHAND,1322784,683575,639209,653476,405161,248315,571431,335451,235980,175126,396305,751353,1104475,194680,17168,123,371,20,6798,29373,565,292052,28144,2671,21864,100748,18018,9562,935.0,49.4015651837337,20.423660501426934
Jharkhand,Giridih,24.30578509874329,86.08710915619386,349,JHARKHAND,2445474,1258098,1187376,1253475,783736,469739,1036277,623946,412331,412912,623365,1409197,1856202,508586,14645,937,650,1503,16909,125431,1944,499450,55122,6290,63911,242670,42269,20116,944.0,51.256934238515726,22.734206656334155
Jharkhand,Godda,24.8189,87.2941735483871,351,JHARKHAND,1313551,677927,635624,604519,376212,228307,552191,344019,208172,235735,316456,761360,937126,289182,37795,97,128,115,7421,43230,874,292030,30870,1754,25764,89533,26348,9377,938.0,46.02173802159185,19.575908726486148
Jharkhand,Gumla,23.078532948929148,84.55056787479396,366,JHARKHAND,1025213,514390,510823,559720,321795,237925,487508,264774,222734,278931,208577,537705,309563,51429,202449,221,531,23,9108,31687,831,233074,23742,2181,18701,55186,19545,7231,993.0,54.5954840603855,15.981765896173494
Jharkhand,Jamtara,23.97873318077801,86.95325080091534,363,JHARKHAND,791042,404830,386212,426312,258260,168052,326631,214740,111891,122434,204197,464411,550560,164406,4419,520,118,783,5564,49419,808,185668,14802,1632,31194,55601,14710,3369,954.0,53.89246083014555,20.28178995411654
Jharkhand,Latehar,23.72511185840708,84.48298743362837,359,JHARKHAND,726978,369666,357312,350682,209706,140976,313379,180106,133273,117311,196068,413599,473049,69808,47653,120,128,16,2177,38194,340,160514,13956,1268,10697,39512,14317,3795,967.0,48.23832358063105,17.27391196909287
Jharkhand,Lohardaga,23.488796043165483,84.6605169064748,356,JHARKHAND,461790,232629,229161,259707,149568,110139,221332,121605,99727,103001,118331,240458,112378,95012,16770,51,33,15,8016,28769,351,111484,13847,1102,12504,32713,13613,2682,985.0,56.239199636198265,16.23280643656785
Jharkhand,Pakur,24.57260428082189,87.69691969178076,353,JHARKHAND,900422,452661,447761,352881,206989,145892,404584,234012,170572,252017,152567,495838,410127,322963,75865,356,283,222,5316,31414,328,217175,9822,923,16500,39592,18395,5590,989.0,39.19062395188034,13.144594856083685
Jharkhand,Palamu,24.196925968109337,84.20310842824594,358,JHARKHAND,1939869,1006302,933567,1024563,621706,402857,713175,473042,240133,283702,429473,1226694,1683169,238295,6164,734,188,284,17270,68238,2155,407904,63595,8015,51012,167482,46445,16934,928.0,52.81609222066026,18.628808057134417
Jharkhand,Ranchi,23.184235061391547,85.31781937244203,364,JHARKHAND,2914253,1494937,1419316,1911433,1085244,826189,1142867,743967,398900,756176,386691,1771386,1612239,410759,193974,4826,932,2733,164237,350908,22538,730982,195181,34053,247137,334055,227932,101302,949.0,65.58912352496506,14.38426777633951
Jharkhand,Sahibganj,24.93667989690721,87.68264097938142,352,JHARKHAND,1150567,589391,561176,483263,287303,195960,490202,295690,194512,322572,167630,660365,628044,398243,83208,198,245,125,11545,34879,591,260993,19832,1285,24604,64808,34451,10049,952.0,42.00216067382429,13.826213108135772
Jharkhand,Simdega,22.608760391198054,84.59193691931536,367,JHARKHAND,599578,300309,299269,343483,191991,151492,288645,159867,128778,155510,133135,310933,201524,15103,306601,51,753,114,3472,16865,423,155283,13674,1158,7606,27504,9547,3519,997.0,57.28745884605506,13.31047185992823
Karnataka,Bagalkot,16.15860676328503,75.64526070853468,556,KARNATAKA,1889752,950111,939641,1113412,641388,472024,818081,511575,306506,676407,141674,1071671,1634229,219991,3433,443,412,25198,49345,301389,3745,490657,82319,9726,161280,234284,66813,225386,989.0,58.9184189248113,17.272134243644
